styleid,Url,len_Fabulyst,len_Myntra,correct?,analysis
2174824,http://myntra.myntassets.com/assets/images/2174824/2017/11/3/11509709456101-Soch-Women-Blue-Yoke-Design-Straight-Kurta-771509709455930-1.jpg,Knee Length,Knee Length,TRUE,
2266207,http://myntra.myntassets.com/assets/images/2266207/2017/11/21/11511258016246-na-9671511258016057-1.jpg,Ankle Length,Knee Length,FALSE,FN
2398642,http://myntra.myntassets.com/assets/images/2398642/2018/1/16/11516092014134-Vaamsi-Women-Black--White-Printed-Straight-Kurta-2241516092013992-1.jpg,Calf Length,Knee Length,FALSE,FN
2312242,http://myntra.myntassets.com/assets/images/2312242/2017/12/6/11512551504134-Mytri-Women-Purple--Pink-Printed-Anarkali-Kurta-5381512551503982-1.jpg,Knee Length,Calf Length,FALSE,FN
2370075,http://myntra.myntassets.com/assets/images/2370075/2018/2/6/11517918283763-Anouk-Women-Black-Solid-A-Line-Kurta-1191517918283616-1.jpg,Calf Length,Knee Length,FALSE,FN
1838053,http://myntra.myntassets.com/assets/images/1838053/2017/4/12/11491982429722-Melange-by-Lifestyle-Women-Kurtas-561491982429552-1.jpg,Knee Length,Calf Length,FALSE,FN
2191580,http://myntra.myntassets.com/assets/images/2191580/2017/10/24/11508822375423-Juniper-Women-Magenta-Kurta-With-Tassels-8981508822375195-1.jpg,Knee Length,Knee Length,TRUE,
2225347,http://myntra.myntassets.com/assets/images/2225347/2017/11/16/11510816767657-Melange-by-Lifestyle-Women-Red-Printed-Straight-Kurta-2421510816767519-1.jpg,Calf Length,Calf Length,TRUE,
2396859,http://myntra.myntassets.com/assets/images/2396859/2018/1/16/11516091390119-Cottinfab-Women-Black-Solid-A-Line-Kurta-851516091390023-1.jpg,Knee Length,Calf Length,FALSE,TN
2428376,http://myntra.myntassets.com/assets/images/2428376/2018/1/29/11517203679044-NA-7011517203678868-1.jpg,Ankle Length,Calf Length,FALSE,FN
2418733,http://myntra.myntassets.com/assets/images/2418733/2018/1/22/11516607713391-Saadgi-Women-Black--Red-Embroidered-Straight-Kurta-4501516607713251-1.jpg,Above Knee,Above Knee,TRUE,
1424381,http://myntra.myntassets.com/assets/images/1424381/2017/11/27/11511781922337-Biba-Women-Blue-Printed-Pathani-Kurta-4811511781922181-1.jpg,Knee Length,Calf Length,FALSE,FN
1492240,http://myntra.myntassets.com/assets/images/1492240/2016/9/14/11473855006370-AURELIA-Women-Blue-Printed-Straight-Kurta-6691473855006117-1.jpg,Knee Length,Knee Length,TRUE,
1277217,http://myntra.myntassets.com/assets/images/1277217/2016/3/23/11458727861698-Libas-Women-Kurtas-7791458727861275-1.jpg,Calf Length,Calf Length,TRUE,
1694128,http://myntra.myntassets.com/assets/images/1694128/2016/12/19/11482135693315-Ives-Women-Blue-Solid-Straight-Kurta-2701482135693082-1.jpg,Calf Length,Calf Length,TRUE,
2428111,http://myntra.myntassets.com/assets/images/2428111/2018/2/7/11517982762306-VINTAGE-WINDS-5711517982762107-1.jpg,Calf Length,Calf Length,TRUE,
2509522,http://myntra.myntassets.com/assets/images/2509522/2018/2/23/11519362940588-Cambric-Hand-Block-Printed-Cut-out-Kurta-7421519362940329-1.jpg,Calf Length,Calf Length,TRUE,
1542616,http://myntra.myntassets.com/assets/images/1542616/2016/9/26/11474874544805-Aujjessa-Women-Kurtas-6491474874544513-1.jpg,Ankle Length,Calf Length,FALSE,FN
1497903,http://myntra.myntassets.com/assets/images/1497903/2016/12/19/11482135482452-Anouk-Women-Brown-Printed-Straight-Kurta-5951482135482243-1.jpg,Calf Length,Calf Length,TRUE,
2273549,http://myntra.myntassets.com/assets/images/2273549/2017/12/8/11512715735814-Soch-Women-Yellow--Teal-Woven-Design-Straight-Kurta-7201512715735712-1.jpg,Knee Length,Knee Length,TRUE,
1740893,http://myntra.myntassets.com/assets/images/1740893/2017/5/3/11493795208021-All-About-You-Women-Off-white--Black-Printed-A-Line-Kurta-8601493795207883-1.jpg,Calf Length,Calf Length,TRUE,
1679122,http://myntra.myntassets.com/assets/images/1679122/2017/1/12/11484224060827-Drama-Sisters-Women-Multicolour-Printed-A-Line-Kurta-3191484224060564-1.jpg,Above Knee,Knee Length,FALSE,TN
1705327,http://myntra.myntassets.com/assets/images/1705327/2017/3/22/11490182511814-Anouk-Women-Coffee-Brown-Printed-A-Line-Kurta-8361490182511606-1.jpg,Knee Length,Knee Length,TRUE,
966229,http://myntra.myntassets.com/image/style/properties/966229/Aamii-White-Printed-Kurta_1_e91607ce3e5388700f0f570c3854fc65.jpg,Above Knee,Calf Length,FALSE,TN
1778505,http://myntra.myntassets.com/assets/images/1778505/2017/3/9/11489053934432-Fusion-Beats-Women-Yellow-Printed-A-Line-Kurta-9941489053934238-1.jpg,Above Knee,Knee Length,FALSE,FN
2444022,http://myntra.myntassets.com/assets/images/2444022/2018/2/1/11517482114224-na-1191517482114088-1.jpg,Calf Length,Calf Length,TRUE,
2326513,http://myntra.myntassets.com/assets/images/2326513/2017/12/9/11512798120403-NA-741512798120274-1.jpg,Calf Length,Ankle Length,FALSE,FN
701599,http://myntra.myntassets.com/image/style/properties/701599/Fabindia-Women-Kurtas_1_a4250935d402c113979198a72904455b.jpg,Above Knee,#N/A,#N/A,FN
1350767,http://myntra.myntassets.com/assets/images/1350767/2016/6/22/11466574918425-Plume-Blue-Chanderi-Silk-Kurta-741466574917793-1.jpg,Knee Length,Knee Length,TRUE,
2455930,http://myntra.myntassets.com/assets/images/2455930/2018/2/6/11517915277936-Azira-Women-Kurtas-541517915277732-1.jpg,Calf Length,Calf Length,TRUE,
1648008,http://myntra.myntassets.com/assets/images/1648008/2016/11/22/11479795062587-Ayaany-Women-Kurtas-4431479795062409-1.jpg,Knee Length,Calf Length,FALSE,FN
2477213,http://myntra.myntassets.com/assets/images/2477213/2018/2/12/11518417108940-NA-9331518417108743-1.jpg,Knee Length,Calf Length,FALSE,FN
1780394,http://myntra.myntassets.com/assets/images/1780394/2017/3/10/11489129040594-IMARA-Women-Red-Printed-A-Line-Kurta-3561489129040421-1.jpg,Knee Length,Knee Length,TRUE,
2382477,http://myntra.myntassets.com/assets/images/2382477/2018/1/18/11516280114483-AKS-Women-White-Yoke-Design-Anarkali-Kurta-7331516280114310-1.jpg,Calf Length,Calf Length,TRUE,
495118,http://myntra.myntassets.com/images/style/properties/Motif-Women-Kurtas_5bac2a079aefe611561ffdcf064108c7_images.jpg,Above Knee,#N/A,#N/A,FN
2326450,http://myntra.myntassets.com/assets/images/2326450/2017/12/9/11512800625705-NA-3621512800625514-1.jpg,Calf Length,Calf Length,TRUE,
2448952,http://myntra.myntassets.com/assets/images/2448952/2018/2/9/11518165213621-AKS-Women-Peach-Coloured--Blue-Printed-A-Line-Kurta-3311518165213400-1.jpg,Calf Length,Calf Length,TRUE,
1764920,http://myntra.myntassets.com/assets/images/1764920/2017/2/15/11487156626663-Janasya-Women-Kurtas-101487156626524-1.jpg,Knee Length,Knee Length,TRUE,
1995908,http://myntra.myntassets.com/assets/images/1995908/2017/8/9/11502275732987-Libas-Women-Blue--Cream-Coloured-Printed-A-Line-Kurta-8241502275732800-1.jpg,Calf Length,Calf Length,TRUE,
1631091,http://myntra.myntassets.com/assets/images/1631091/2016/11/18/11479471546221-Soch-Women-Blue-Printed-Straight-Kurta-8541479471545993-1.jpg,Above Knee,Knee Length,FALSE,FN
2229857,http://myntra.myntassets.com/assets/images/2229857/2017/11/15/11510729157654-Libas-Women-Kurtas-3271510729157436-1.jpg,Ankle Length,Calf Length,FALSE,FN
2508868,http://myntra.myntassets.com/assets/images/2508868/2018/2/22/11519299344221-RARE-ROOTS-Women-Yellow-Kurti-4591519299343998-1.jpg,Calf Length,Calf Length,TRUE,
1267160,http://myntra.myntassets.com/assets/images/1267160/2016/4/12/11460453803925-Rain--Rainbow-Orange-Printed-Kurta-8171460453803551-1.jpg,Knee Length,Knee Length,TRUE,
2399746,http://myntra.myntassets.com/assets/images/2399746/2018/2/16/11518759040525-AURELIA-Women-Kurtas-571518759040363-1.jpg,Calf Length,Calf Length,TRUE,
1680639,http://myntra.myntassets.com/assets/images/1680639/2016/12/9/11481272369912-Vishudh-Women-Black-Printed-Straight-Kurta-341481272369727-1.jpg,Calf Length,Calf Length,TRUE,
847541,http://myntra.myntassets.com/image/style/properties/847541/Fabindia-Navy-Printed-Kurta_1_b5352839cfb1898c778054b7ebb755b4.jpg,Above Knee,#N/A,#N/A,FN
2471683,http://myntra.myntassets.com/assets/images/2471683/2018/2/27/11519708658115-Tulsattva-Women-Kurtas-3471519708657962-1.jpg,Calf Length,Calf Length,TRUE,
542037,http://myntra.myntassets.com/images/style/properties/Iti-Women-Red-Printed-Kurta_9e0e81445be9af2cd4f3bdfcce31c031_images.jpg,Calf Length,#N/A,#N/A,FN
2396793,http://myntra.myntassets.com/assets/images/2396793/2018/1/16/11516091485883-Cottinfab-Printed-Kurta-with-front-Slit-341516091485754-1.jpg,Ankle Length,Ankle Length,TRUE,
2176219,http://myntra.myntassets.com/assets/images/2176219/2017/10/13/11507876040975-Laabha-Women-Sea-Green-Embroidered-Straight-Kurta-9431507876040757-1.jpg,Knee Length,Calf Length,FALSE,TN
2415684,http://myntra.myntassets.com/assets/images/2415684/2018/2/15/11518674686144-RANGMANCH-BY-PANTALOONS-Women-Off-White--Green-Printed-A-Line-Kurta-1801518674686013-1.jpg,Calf Length,Calf Length,TRUE,
1687564,http://myntra.myntassets.com/assets/images/1687564/2016/12/22/11482396759584-Jashn-Women-Kurtis-4141482396759307-1.jpg,Calf Length,Calf Length,TRUE,
2427796,http://myntra.myntassets.com/assets/images/2427796/2018/2/6/11517909672840-Fabindia-Women-Green-Embroidered-Straight-Kurta-3071517909672707-1.jpg,Calf Length,Calf Length,TRUE,
781740,http://myntra.myntassets.com/image/style/properties/781740/Globus-Women-Kurtis_1_20a7f7ad41f7ba4de6d22bad1646c6dc.jpg,Knee Length,Knee Length,TRUE,
2414241,http://myntra.myntassets.com/assets/images/2414241/2018/1/30/11517293685341-HERENOW-Women-Pink-Solid-Straight-Kurta-1261517293685307-1.jpg,Calf Length,Calf Length,TRUE,
2355156,http://myntra.myntassets.com/assets/images/2355156/2017/12/20/11513762354544-Henley-Neck-34Th-Sleeves-Block-Printed-Kurta-1291513762354479-1.jpg,Knee Length,Calf Length,FALSE,FN
2486484,http://myntra.myntassets.com/assets/images/2486484/2018/2/22/11519293677206-Shree-Women-Kurtas-4111519293677073-1.jpg,Calf Length,Calf Length,TRUE,
2449626,http://myntra.myntassets.com/assets/images/2449626/2018/2/2/11517563894726-n-6661517563894476-1.jpg,Knee Length,Knee Length,TRUE,
1824649,http://myntra.myntassets.com/assets/images/1824649/2017/3/27/11490609965356-Ives-Women-White-Printed-Straight-Kurta-5251490609965244-1.jpg,Knee Length,Knee Length,TRUE,
2267390,http://myntra.myntassets.com/assets/images/2267390/2017/11/21/11511268039716-Pannkh-Women-Kurtas-3131511268039579-1.jpg,Calf Length,Calf Length,TRUE,
1193998,http://myntra.myntassets.com/assets/images/1193998/2016/6/21/11466493341410-Anouk-Yellow-Georgette-Leheriya-Print-A-Line-Kurta-1111466493341145-1.jpg,Knee Length,Knee Length,TRUE,
1897398,http://myntra.myntassets.com/assets/images/1897398/2017/5/10/11494416827101-Vishudh-Yellow-Cotton-Straight-Kurtas-9751494416826845-1.jpg,Calf Length,Calf Length,TRUE,
2355129,http://myntra.myntassets.com/assets/images/2355129/2017/12/20/11513763261230-Sangria-Women-Blue-Solid-Straight-Kurta-6371513763261130-1.jpg,Calf Length,Calf Length,TRUE,
1828720,http://myntra.myntassets.com/assets/images/1828720/2017/3/30/11490865955549-Cottinfab-Women-Navy-Blue-Printed-Straight-Kurta-41490865955347-1.jpg,Calf Length,Calf Length,TRUE,
1212145,http://myntra.myntassets.com/assets/images/1212145/2016/2/23/11456228559196-Aurelia-Blue-Printed-Kurta-281456228558728-1.jpg,Knee Length,Knee Length,TRUE,
1625962,http://myntra.myntassets.com/assets/images/1625962/2016/11/8/11478600403597-Faballey-Indya-Women-Kurtas-9901478600403372-1.jpg,Ankle Length,Ankle Length,TRUE,
1190609,http://myntra.myntassets.com/assets/images/1190609/2016/1/21/11453376599137-Kurtis-by-Menka-Women-Kurtas-9141453376598728-1.jpg,Calf Length,Calf Length,TRUE,
2352839,http://myntra.myntassets.com/assets/images/2352839/2017/12/19/11513673543290-na-8871513673543104-1.jpg,Above Knee,Ankle Length,FALSE,TN
2258226,http://myntra.myntassets.com/assets/images/2258226/2017/11/17/11510899099259-na-1151510899099117-1.jpg,Calf Length,Calf Length,TRUE,
2273343,http://myntra.myntassets.com/assets/images/2273343/2017/11/23/11511433060373-Saadgi-Purple-Embroidered-And-Gold-Foil-Print-Work-Rayon-Kurta-9111511433060136-1.jpg,Above Knee,Above Knee,TRUE,
2401211,http://myntra.myntassets.com/assets/images/2401211/2018/1/16/11516085803401-na-1341516085803277-1.jpg,Calf Length,Calf Length,TRUE,
2613094,http://myntra.myntassets.com/assets/images/diy/2018/2/27/3f21f6f3-0c86-4f0b-8d19-493b45c13e81default.jpg,Calf Length,Calf Length,TRUE,
2398637,http://myntra.myntassets.com/assets/images/2398637/2018/1/16/11516084585175-Vaamsi-Women-Orange--White-Printed-Straight-Kurta-6861516084585041-1.jpg,Calf Length,Knee Length,FALSE,FN
2484608,http://myntra.myntassets.com/assets/images/2484608/2018/2/23/11519383010396-Anahi-Women-Off-White-Printed-A-Line-Kurta-2331519383010194-1.jpg,Calf Length,Calf Length,TRUE,
2427806,http://myntra.myntassets.com/assets/images/2427806/2018/2/17/11518858025504-Fabindia-Women-Yellow-Embroidered-Straight-Kurta-2431518858025349-1.jpg,Knee Length,Calf Length,FALSE,FN
2248934,http://myntra.myntassets.com/assets/images/2248934/2017/11/22/11511353257908-AURELIA-Women-Kurtas-1031511353257695-1.jpg,Knee Length,Calf Length,FALSE,FN
2177900,http://myntra.myntassets.com/assets/images/2177900/2017/10/13/11507875866549-Indibelle-Women-Yellow--Orange-Printed-Straight-Kurta-1231507875866286-1.jpg,Calf Length,Knee Length,FALSE,FN
2382501,http://myntra.myntassets.com/assets/images/2382501/2018/1/10/11515575538534-Blue-Floral-Printed-High-Low-Kurta-151515575538463-1.jpg,Calf Length,Calf Length,TRUE,
1794762,http://myntra.myntassets.com/assets/images/1794762/2017/3/7/11488869204172-Evam-Women-Kurtas-4531488869204013-1.jpg,Knee Length,Calf Length,FALSE,TN
2146446,http://myntra.myntassets.com/assets/images/2146446/2017/9/26/11506419685456-SAAR-by-Rajkumars-Women-Kurtas-6491506419685415-1.jpg,Calf Length,Calf Length,TRUE,
1993740,http://myntra.myntassets.com/assets/images/1993740/2017/12/2/11512193948259-IndusDiva-Infusions-Women-Cream-Coloured--Green-Yoke-Design-A-Line-Kurta-4651512193948196-1.jpg,Knee Length,Knee Length,TRUE,
2495804,http://myntra.myntassets.com/assets/images/2495804/2018/3/1/11519886013944-W-Women-Kurtas-481519886013740-1.jpg,Calf Length,Calf Length,TRUE,
2266181,http://myntra.myntassets.com/assets/images/2266181/2017/11/21/11511257964653-na-5811511257964507-1.jpg,Ankle Length,Ankle Length,TRUE,
2448408,http://myntra.myntassets.com/assets/images/2448408/2018/2/8/11518080337874-Shree-Women-Kurtas-6421518080337709-1.jpg,Knee Length,Calf Length,FALSE,FN
2355078,http://myntra.myntassets.com/assets/images/2355078/2017/12/20/11513762795615-Sangria-Women-Beige--Blue-Printed-Straight-Kurta-2451513762795557-1.jpg,Knee Length,Calf Length,FALSE,TN
2401220,http://myntra.myntassets.com/assets/images/2401220/2018/1/16/11516085827843-na-6951516085827697-1.jpg,Above Knee,Knee Length,FALSE,TN
495122,http://myntra.myntassets.com/images/style/properties/Motif-Women-Kurtas_5fe252cf0847a08025b62c33ff2d523e_images.jpg,Above Knee,#N/A,#N/A,FN
1998165,http://myntra.myntassets.com/assets/images/1998165/2017/8/18/11503039228918-IndusDiva-Women-Rust-Woven-Design-Straight-Kurta-4071503039228739-1.jpg,Knee Length,Knee Length,TRUE,
1155286,http://myntra.myntassets.com/assets/images/1155286/2016/1/5/11451978451867-Vedanta-Women-Kurtas-1991451978451541-1.jpg,Calf Length,Knee Length,FALSE,TN
2369104,http://myntra.myntassets.com/assets/images/2369104/2018/2/7/11517983576706-HERENOW-Women-Kurtas-2431517983576610-1.jpg,Calf Length,Calf Length,TRUE,
1193961,http://myntra.myntassets.com/assets/images/1193961/2016/3/17/11458217264794-Anouk-Yellow--White-Striped-Kurta-6881458217264386-1.jpg,Knee Length,Knee Length,TRUE,
2348193,http://myntra.myntassets.com/assets/images/2348193/2017/12/18/11513580640521-na-2811513580640405-1.jpg,Calf Length,Calf Length,TRUE,
2154818,http://myntra.myntassets.com/assets/images/2154818/2017/9/27/11506506478311-Varanga-Rose-Viscose-Rayon-Gold-Print-Kurta--VAR21130_RE18-5551506506478148-1.jpg,Ankle Length,Knee Length,FALSE,TN
2377282,http://myntra.myntassets.com/assets/images/2377282/2018/1/4/11515044958646-na-1441515044958540-1.jpg,Calf Length,Ankle Length,FALSE,FN
2613036,http://myntra.myntassets.com/assets/images/diy/2018/2/27/6ed400ac-28bd-4583-8c07-76e6a2d51dabdefault.jpg,Calf Length,Calf Length,TRUE,
2392228,http://myntra.myntassets.com/assets/images/2392228/2018/1/18/11516270025678-Soch-Women-Black-Yoke-Design-Straight-Kurta-4871516270025624-1.jpg,Knee Length,Knee Length,TRUE,
2355112,http://myntra.myntassets.com/assets/images/2355112/2017/12/20/11513761634400-na-7271513761634306-1.jpg,Calf Length,Calf Length,TRUE,
2248893,http://myntra.myntassets.com/assets/images/2248893/2018/1/4/11515065125736-W-Women-Grey--Black-Printed-Straight-Kurta-5511515065125598-1.jpg,Calf Length,Calf Length,TRUE,
1410760,http://myntra.myntassets.com/assets/images/1410760/2016/6/25/11466847273033-Cottinfab-Black--White-Printed-Crepe-Kurta-4851466847272872-1.jpg,Knee Length,Knee Length,TRUE,
2223848,http://myntra.myntassets.com/assets/images/2223848/2017/11/15/11510736964281-W-Women-Kurtas-3501510736964116-1.jpg,Calf Length,Calf Length,TRUE,
2398640,http://myntra.myntassets.com/assets/images/2398640/2018/1/16/11516092000214-Vaamsi-Women-Black--Pink-Printed-Straight-Kurta-9291516092000061-1.jpg,Calf Length,Knee Length,FALSE,FN
2396893,http://myntra.myntassets.com/assets/images/2396893/2018/1/16/11516091588650-Cottinfab-Printed-Kurta-with-front-Slit-701516091588525-1.jpg,Ankle Length,Ankle Length,TRUE,
2343234,http://myntra.myntassets.com/assets/images/2343234/2017/12/15/11513329121443-Ishin-Rayon-Blue-Printed-Party-Wear-New-Collection-Womens-Straight-A-line-KurtaKurti-1261513329121331-1.jpg,Ankle Length,Calf Length,FALSE,FN
2397221,http://myntra.myntassets.com/assets/images/2397221/2018/1/24/11516790561972-HERENOW-Women-Kurtas-9981516790561944-1.jpg,Calf Length,Calf Length,TRUE,
1680763,http://myntra.myntassets.com/assets/images/1680763/2016/12/9/11481269304506-Libas-Women-Kurtas-2251481269304306-1.jpg,Calf Length,Calf Length,TRUE,
2319861,http://myntra.myntassets.com/assets/images/2319861/2017/12/7/11512646178513-NA-121512646178365-1.jpg,Calf Length,Calf Length,TRUE,
793037,http://myntra.myntassets.com/images/style/properties/Lifestyle-Retail-Women-Kurtas_364a2f306456e901efb94ed371a3ba93_images.jpg,Knee Length,Knee Length,TRUE,
1758180,http://myntra.myntassets.com/assets/images/1758180/2017/2/20/11487578775297-Kilol-Women-Green-Printed-A-Line-Kurta-2661487578775003-1.jpg,Knee Length,Knee Length,TRUE,
2215147,http://myntra.myntassets.com/assets/images/2215147/2017/11/10/11510296783611-Moda-Rapido-Women-Kurtas-8791510296783519-1.jpg,Calf Length,Calf Length,TRUE,
1692387,http://myntra.myntassets.com/assets/images/1692387/2016/12/17/11481955880851-Pannkh-Women-Kurtas-7311481955880656-1.jpg,Knee Length,Calf Length,FALSE,FN
2434883,http://myntra.myntassets.com/assets/images/2434883/2018/1/30/11517292803611-Round-Neck-34Th-Sleeves-Printed-Kurta-With-Stitchline-Detail-2001517292803526-1.jpg,Knee Length,Knee Length,TRUE,
1899946,http://myntra.myntassets.com/assets/images/1899946/2017/5/12/11494574627959-Nayo-Women-Kurtas-8771494574627757-1.jpg,Knee Length,Knee Length,TRUE,
